date;AAPL;MSFT;GE;PG;GS
2014-02-24;72.7746853483919;2.3734168656658903;0.8003285894700984;2.7799456347704434;1.767735184219389
2014-02-25;72.01731919797118;2.36397066654054;0.7996955295558276;2.789227873244942;1.735254817944542
2014-02-26;71.36757894416708;2.359561861247442;0.8006447681494103;2.779945322882783;1.733875290364276
2014-02-27;72.79121940894532;2.3841201810993056;0.8069738650416315;2.7917267311611598;1.7613537459659692
2014-02-28;72.59395520434708;2.4124578335718523;0.8060240568024775;2.8085078005421695;1.772749704702369
2014-03-03;72.80360654697724;2.3790814794443857;0.7949476742138978;2.766377375026236;1.7545382469859616
2014-03-04;73.28367352854801;2.4187550421956003;0.8117202751921367;2.8010096533841895;1.7970331633279615
2014-03-05;73.43815551234619;2.3998645653160526;0.820581013716134;2.778514744857861;1.830794025367404
2014-03-06;73.21607853007684;2.4023844231096345;0.8297583917735353;2.787083684331003;1.8382490186387002
2014-03-07;73.17332034021527;2.386641597984997;0.8269098312145767;2.798507940353076;1.855929297699967
2014-03-10;73.23954219512316;2.381603397571651;0.8240619537558738;2.803864284550912;1.8479413780026666
2014-03-11;73.95274885701927;2.3941973163380097;0.8196317966924821;2.81885935074469;1.809387777033397
2014-03-12;74.02448302341058;2.409939163692932;0.8152016868313592;2.8292130211399753;1.8075765798685866
2014-03-13;73.20229309046957;2.386010877736625;0.8019106385292607;2.827427787723636;1.775412562206405
2014-03-14;72.38008493447741;2.3740474191956538;0.7946316956633306;2.819929449230593;1.7610352712776574
2014-03-17;72.66287392631642;2.3960880754354665;0.8047584819928641;2.8506356610032646;1.7769039601071406
2014-03-18;73.30572237194255;2.490546659545284;0.8117204476205844;2.8481356535285647;1.7902165245762633
2014-03-19;73.28644296695873;2.4729135891957035;0.8000113801636575;2.8127874419326218;1.7911742904169115
2014-03-20;72.93327559830095;2.5396649457088634;0.7996945756571127;2.796363576059177;1.8022509122288495
2014-03-21;73.50850034294476;2.5289602579627006;0.8038082045542929;2.780653605488877;1.7780737162412996
2014-03-24;74.38031115701207;2.550370435506613;0.8041249049868873;2.8313532626777556;1.76497464717375
2014-03-25;75.18042016412805;2.5402939219159264;0.8133023825275025;2.8495616955100362;1.7386677000576254
2014-03-26;74.46169534735898;2.5056595545845246;0.8107705722106944;2.838493997884675;1.7224789651023888
2014-03-27;74.14165898075603;2.4785808917781296;0.816783246774209;2.8438502360586835;1.7284439097585385
2014-03-28;74.05891688933352;2.537774360635575;0.8189983629394607;2.8477775932346807;1.7285510732809435
2014-03-31;74.0423276919503;2.5812261332383772;0.8193144963075554;2.8777703868466284;1.7450587360307763
2014-04-01;74.71966690567626;2.6083031953760476;0.8186819855164059;2.8684866995786615;1.7671058081017892
2014-04-02;74.8438509920735;2.603895162975862;0.8240615448432344;2.860988475345963;1.7814829809565051
2014-04-03;74.32518310469843;2.5824833330507118;0.8300738978744105;2.8599184656561834;1.7689146185258569
2014-04-04;73.36371253605606;2.510695461358568;0.8234283262480281;2.8481356015776798;1.7385618125865716
2014-04-07;72.21182888552744;2.5062866801284223;0.8180488689926497;2.87384287351752;1.6887172454197146
2014-04-08;72.20771281128097;2.5075473423285266;0.8148846559673861;2.904549884621055;1.6674157660859903
2014-04-09;73.15681098847244;2.5484805451446975;0.8212138650902849;2.909548614972488;1.6844567552153888
2014-04-10;72.21323444034313;2.4785808207524687;0.8095049978018276;2.895265640821588;1.6612382033014998
2014-04-11;71.67936199812567;2.4690729847240624;0.8047580604947177;2.883484804929085;1.6265183248524984
2014-04-14;71.9649325763262;2.4672458707153666;0.8136192514988251;2.8852696820233357;1.6480322827353224
2014-04-15;71.45175064212442;2.503139363642534;0.8171007282759885;2.886340117075366;1.6499489442801436
2014-04-16;71.596583340676;2.5440706985168164;0.8265946216378272;2.9152612450484607;1.6744440863069265
2014-04-17;72.41464590192656;2.519510239993335;0.8405186080393163;2.919188101945541;1.6767866335836699
2014-04-21;73.27406291949063;2.5151010970733463;0.8414683940664008;2.912047767848182;1.6806214446146757
2014-04-22;73.34704388615845;2.518250003646882;0.8411520019502319;2.900979074282591;1.708951680306545
2014-04-23;72.38847136961024;2.499358092119523;0.8360882668984915;2.892180404750292;1.708845725302366
2014-04-24;78.32302302943363;2.510062842828071;0.8373541045345758;2.920613430309392;1.7131058776955448
2014-04-25;78.8982273105618;2.5132104616329776;0.8417845451016682;2.929971075740103;1.685309021724057
